commune_id,commune,province,region,latitude,longitude,temp_mean,precip_annual
756,Lalla Takarkoust,Al Haouz,Marrakech-Safi,31.323613,-8.122587,16.578653846153845,500.60538461538454
757,Lamaachate,Safi,Marrakech-Safi,32.001942,-9.361046,18.527115384615385,269.2969230769231
758,Lambarkiyine,Berrechid,Casablanca-Settat,33.218644,-7.468261,18.270576923076923,353.05307692307696
759,Lamhadi,Taroudant,Souss-Massa,30.326186,-9.016592,20.593910256410258,275.536923076923
760,Lamhara,Taroudant,Souss-Massa,30.551796,-8.456821,20.74544871794872,246.29769230769233
761,Lamharra,El Kelâa des Sraghna,Marrakech-Safi,32.05999,-7.732958,19.839615384615385,262.02153846153846
762,Lamharza Essahel,Nouaceur,Casablanca-Settat,33.38958,-8.059808,18.47173076923077,353.3046153846154
763,Lamjaara,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.619711,-5.266432,18.57519230769231,769.833076923077
764,Lamnizla,Taroudant,Souss-Massa,30.644463,-9.09496,20.832371794871793,324.3953846153846
765,Lamrabih,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.475776,-5.443623,19.03717948717949,650.8215384615385
766,Lamrasla,Safi,Marrakech-Safi,32.01397,-8.915619,18.157179487179487,256.02461538461534
767,Lamrija,Guercif,Oriental,33.931773,-3.278763,16.536153846153844,332.5323076923077
768,Lamsabih,Youssoufia,Marrakech-Safi,32.293149,-8.68894,18.657179487179487,265.4069230769231
769,Lamssid,Boujdour,Laâyoune-Sakia El Hamra,26.094647,-13.458117,21.20179487179487,37.72
770,Laouamra,Larache,Tanger-Tétouan-Al Hoceïma,35.073989,-6.142688,18.12602564102564,742.5630769230769
771,Laqraqra,Fquih Ben Salah,Béni Mellal-Khénifra,32.412669,-7.106783,20.19192307692308,307.9230769230769
772,Laqsabi Tagoust,Guelmim,Guelmim-Oued Noun,28.971204,-10.219945,19.169166666666666,153.00384615384615
773,Laqsir,Moulay Yacoub,Fès-Meknès,33.904275,-5.232725,17.758333333333333,561.5753846153846
774,Larache,Larache,Tanger-Tétouan-Al Hoceïma,35.181346,-6.139343,18.18,773.9469230769231
775,Laâtamna,Berkane,Oriental,35.027003,-2.265417,18.32448717948718,362.97923076923075
776,Laâyoune,Laâyoune,Laâyoune-Sakia El Hamra,27.141698,-13.181168,20.37121794871795,51.185384615384606
777,Lebkhata,Jerada,Oriental,34.177733,-2.401794,16.317307692307693,328.4176923076923
778,Lehri,Khénifra,Béni Mellal-Khénifra,32.830879,-5.608562,16.228717948717946,597.6946153846154
779,Lgharbia,Sidi Bennour,Casablanca-Settat,32.57991,-8.873965,18.38070512820513,292.2992307692308
780,Lkheng,Errachidia,Drâa-Tafilalet,31.927618,-4.366079,19.767500000000002,95.3823076923077
781,Lmechrek,Sidi Bennour,Casablanca-Settat,32.738739,-8.462848,18.404935897435898,277.2584615384615
782,Louadaine,Fès,Fès-Meknès,34.22636,-4.917929,19.31121794871795,517.7792307692307
783,Loualidia,Safi,Marrakech-Safi,32.707249,-8.972566,18.42224358974359,304.54846153846154
784,Loudaya,Marrakech,Marrakech-Safi,31.645193,-8.303278,19.40429487179487,254.76999999999998
785,Loulad,Khouribga,Béni Mellal-Khénifra,32.988544,-7.131511,17.343397435897437,407.7276923076923
786,Loulja,Fès,Fès-Meknès,34.291719,-4.902937,19.255128205128205,569.2115384615385
787,Lounasda,El Kelâa des Sraghna,Marrakech-Safi,32.191051,-7.387664,19.694358974358977,288.01
788,Louta,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,35.10903,-3.895256,17.004679487179487,462.17461538461544
789,Lqliaa,Inezgane-Aït Melloul,Souss-Massa,30.313821,-9.528513,19.758589743589745,251.9638461538462
790,M'Diq,M'diq-Fnideq,Tanger-Tétouan-Al Hoceïma,35.718224,-5.334807,17.726089743589743,585.3415384615384
791,M'Fassis,Khouribga,Béni Mellal-Khénifra,32.748703,-6.814591,19.42205128205128,355.7430769230769
792,M'Garto,Khouribga,Béni Mellal-Khénifra,33.160815,-7.054159,17.72897435897436,360.6407692307693
793,M'Hajer,Driouch,Oriental,35.106338,-3.492912,16.340064102564103,450.59153846153856
794,M'Hamid El Ghizlane,Zagora,Drâa-Tafilalet,29.762343,-5.904932,24.477948717948717,43.23307692307692
795,M'Haya,Moulay Yacoub,Fès-Meknès,34.035767,-5.264705,17.98826923076923,540.1953846153847
796,M'Nabha,Marrakech,Marrakech-Safi,31.956798,-8.127278,19.221923076923076,256.62615384615384
797,M'Qam Tolba,Khemisset,Rabat-Salé-Kénitra,34.013941,-6.253141,17.89051282051282,492.8953846153846
798,M'Ramer,Chichaoua,Marrakech-Safi,31.685866,-9.170125,18.247179487179487,249.25615384615378
799,M'Saada,Sidi Slimane,Rabat-Salé-Kénitra,34.38177,-5.849422,19.28128205128205,535.5053846153846
800,M'Semrir,Tinghir,Drâa-Tafilalet,31.718695,-5.87374,10.39647435897436,380.1415384615385
801,M'Ssici,Tinghir,Drâa-Tafilalet,30.998972,-4.784245,23.087307692307693,46.114615384615384
802,M'Tal,Sidi Bennour,Casablanca-Settat,32.506851,-8.406592,18.481025641025642,275.4646153846154
803,M'Zem Sanhaja,El Kelâa des Sraghna,Marrakech-Safi,31.991283,-7.120305,18.80403846153846,428.2276923076924
804,M'Zizel,Errachidia,Drâa-Tafilalet,32.171033,-4.710853,15.469166666666666,218.44923076923078
805,M'Zouda,Chichaoua,Marrakech-Safi,31.233954,-8.55195,16.430448717948718,452.91999999999996
806,M'rirt,Khénifra,Béni Mellal-Khénifra,33.163223,-5.566139,15.601538461538462,651.4053846153845
807,M'tioua,Taounate,Fès-Meknès,35.14328,-4.577864,15.91275641025641,587.5699999999999
808,Maadna,Khouribga,Béni Mellal-Khénifra,32.910638,-6.499213,17.627820512820513,452.80846153846153
809,Maatarka,Jerada,Oriental,33.135593,-2.551746,15.916153846153847,192.57923076923078
810,Maaziz,Khemisset,Rabat-Salé-Kénitra,33.699687,-6.341634,17.88051282051282,451.03076923076924
811,Machraa Ben Abbou,Settat,Casablanca-Settat,32.677388,-7.821833,19.048141025641023,305.75307692307695
812,Machraa El Ain,Taroudant,Souss-Massa,30.372233,-8.928536,21.05903846153846,287.05615384615385
813,Madagh,Berkane,Oriental,35.052792,-2.362144,18.510897435897434,358.07923076923066
814,Maghraoua,Taza,Fès-Meknès,33.947957,-4.003457,14.41980769230769,810.0892307692308
815,Majjat,Chichaoua,Marrakech-Safi,31.455658,-8.577826,18.640064102564104,258.09846153846155
816,Majjate,Meknès,Fès-Meknès,33.804156,-5.524851,17.338076923076922,578.146923076923
817,Majmaa Tolba,Khemisset,Rabat-Salé-Kénitra,33.719263,-6.002088,17.540641025641026,538.6023076923077
818,Mallalienne,Tétouan,Tanger-Tétouan-Al Hoceïma,35.637197,-5.377193,17.391025641025642,621.1192307692309
819,Malloussa,Fahs-Anjra,Tanger-Tétouan-Al Hoceïma,35.731647,-5.647444,17.10705128205128,651.6415384615385
820,Mançoura,Taounate,Fès-Meknès,34.844232,-4.960355,17.70423076923077,917.5415384615385
821,Marchouch,Skhirate-Témara,Rabat-Salé-Kénitra,33.56368,-6.635582,17.625576923076924,440.69461538461536
822,Marrakech,Marrakech,Marrakech-Safi,31.627312,-7.987035,18.802307692307693,314.63153846153847
823,Martil,Tétouan,Tanger-Tétouan-Al Hoceïma,35.622502,-5.299952,17.56801282051282,585.2561538461539
824,Masmouda,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.766331,-5.693971,17.90275641025641,758.9946153846154
825,Massa,Tiznit,Souss-Massa,29.960183,-9.665184,19.125576923076924,230.91230769230765
826,Matmata,Sefrou,Fès-Meknès,34.098001,-4.480882,18.48025641025641,620.0007692307693
827,Mayate,El Kelâa des Sraghna,Marrakech-Safi,32.245173,-7.518534,19.66076923076923,274.96384615384613
828,Mazguitam,Guercif,Oriental,34.50176,-3.639788,16.21423076923077,287.3307692307692
829,Mechouar Kasbah,Marrakech,Marrakech-Safi,31.599007,-7.990187,18.802307692307693,314.63153846153847
830,Mechra Bel Ksiri,Sidi Slimane,Rabat-Salé-Kénitra,34.576405,-5.966598,18.820384615384615,552.8707692307692
831,Mechraa Hammadi,Taourirt,Oriental,34.666074,-2.661579,17.51429487179487,306.06615384615384
832,Mehdya,Kénitra,Rabat-Salé-Kénitra,34.255945,-6.658931,18.47596153846154,525.5292307692309
833,Mejji,Essaouira,Marrakech-Safi,31.559292,-9.349236,17.889230769230767,268.01
834,Meknassa Acharqia,Taza,Fès-Meknès,34.363548,-3.930026,17.10096153846154,398.0707692307692
835,Meknassa Al Gharbia,Taza,Fès-Meknès,34.271577,-4.055914,17.656987179487178,544.1615384615385
836,Meknès,Meknès,Fès-Meknès,33.883852,-5.535448,17.550064102564104,556.3399999999999
837,Melaab,Errachidia,Drâa-Tafilalet,31.47682,-4.743048,20.658782051282053,83.03
838,Melga el Ouidane,Taourirt,Oriental,34.529348,-2.960681,18.996410256410257,207.7092307692308
839,Mellila,Benslimane,Casablanca-Settat,33.390408,-7.106095,17.99467948717949,371.5223076923078
840,Merija,Jerada,Oriental,33.926745,-2.279314,16.05147435897436,237.93615384615384
841,Mers El Kheir,Skhirate-Témara,Rabat-Salé-Kénitra,33.873902,-6.912553,18.17846153846154,424.2915384615384
842,Meskala,Essaouira,Marrakech-Safi,31.383517,-9.371479,18.435128205128205,271.1992307692308
843,Meskoura,Khouribga,Béni Mellal-Khénifra,32.59761,-7.234343,19.29083333333333,312.61769230769227
844,Messassa,Taounate,Fès-Meknès,34.256711,-4.521697,18.440897435897437,679.8423076923077
845,Mestegmer,Taourirt,Oriental,34.516529,-2.775155,18.36230769230769,270.8223076923076
846,Mestferki,Jerada,Oriental,34.494935,-2.262763,16.370833333333334,396.9215384615384
847,Mesti,Sidi Ifni,Guelmim-Oued Noun,29.270525,-10.182516,18.67051282051282,220.32538461538462
848,Metrane,Sidi Bennour,Casablanca-Settat,32.633287,-8.243228,18.475576923076922,270.95153846153846
849,Mettouh,Sidi Bennour,Casablanca-Settat,32.889557,-8.179935,18.45371794871795,302.7476923076923
850,Mezguita,Ouarzazate,Drâa-Tafilalet,30.68535,-6.372154,20.630641025641026,108.85461538461536
851,Mezraoua,Taounate,Fès-Meknès,34.524513,-4.738884,18.755128205128205,746.05
852,Mibladen,Midelt,Drâa-Tafilalet,32.789247,-4.586149,15.272243589743589,235.2923076923077
853,Midar,Driouch,Oriental,34.935998,-3.545971,16.849166666666665,433.42923076923074
854,Midelt,Midelt,Drâa-Tafilalet,32.685213,-4.74015,14.434551282051283,308.5446153846153
855,Mijik,Aousserd,Dakhla-Oued Ed-Dahab,23.770687,-12.696502,24.577692307692306,43.51384615384616
856,Mikkes,Moulay Yacoub,Fès-Meknès,34.127846,-5.266262,18.781153846153845,528.1430769230769
857,Mirleft,Sidi Ifni,Guelmim-Oued Noun,29.515168,-10.071343,18.591538461538462,233.19230769230768
858,Missour,Boulemane,Fès-Meknès,33.045475,-3.996696,18.044423076923074,121.65461538461537
859,Mkansa,Sidi Kacem,Rabat-Salé-Kénitra,34.335147,-5.406259,19.252371794871795,566.3100000000001
860,Mkhalif,Safi,Marrakech-Safi,31.878471,-9.239937,18.676089743589742,241.46615384615384
861,Mnasra,Kénitra,Rabat-Salé-Kénitra,34.370379,-6.556954,18.53794871794872,545.9869230769231
862,Mniaa,Settat,Casablanca-Settat,32.845772,-7.314116,18.61532051282051,364.6992307692308
863,Mograne,Kénitra,Rabat-Salé-Kénitra,34.449064,-6.35994,18.731410256410257,477.05615384615385
864,Mogress,Sidi Bennour,Casablanca-Settat,32.895168,-8.448534,18.317628205128205,308.8276923076923
865,Moha Ou Hammou Zayani,Khénifra,Béni Mellal-Khénifra,32.956992,-5.665508,16.645641025641023,626.7876923076924
866,Mohammédia,Mohammedia,Casablanca-Settat,33.691908,-7.394463,18.425192307692306,420.48692307692306
867,Moqrisset,Chefchaouen,Tanger-Tétouan-Al Hoceïma,34.928517,-5.311552,16.62923076923077,1076.8253846153846
868,Moualine el Oued,Benslimane,Casablanca-Settat,33.449895,-7.298954,18.11448717948718,355.2261538461539
869,Mouarid,Chichaoua,Marrakech-Safi,31.399781,-9.250626,18.028141025641023,278.4976923076923
870,Moul El Bergui,Safi,Marrakech-Safi,32.507377,-8.978936,18.31051282051282,300.75
871,Moulay Abdelkader,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.642558,-5.782875,18.82775641025641,587.3338461538463
872,Moulay Abdelkrim,Moulay Yacoub,Fès-Meknès,34.475783,-5.212672,19.018846153846155,679.8592307692307
873,Moulay Abdellah Amghar,El Jadida,Casablanca-Settat,33.14931,-8.562966,18.530641025641028,346.00461538461536
874,Moulay Ahmed Cherif,Taounate,Fès-Meknès,34.93691,-4.471627,12.823076923076924,645.926923076923
875,Moulay Aissa Ben Driss,Azilal,Béni Mellal-Khénifra,32.095747,-6.727326,17.008141025641027,500.15461538461545
876,Moulay Ali Chérif,Errachidia,Drâa-Tafilalet,31.27965,-4.266259,22.47621794871795,64.51000000000002
877,Moulay Bouazza,Khemisset,Rabat-Salé-Kénitra,33.253134,-6.13434,16.12596153846154,609.8415384615384
878,Moulay Bouchta,Moulay Yacoub,Fès-Meknès,34.514219,-5.140317,19.073397435897434,688.8423076923077
879,Moulay Bousselham,Larache,Tanger-Tétouan-Al Hoceïma,34.881461,-6.204135,18.278846153846153,685.1323076923077
880,Moulay Bouzarqtoune,Essaouira,Marrakech-Safi,31.662997,-9.630643,18.28724358974359,265.0684615384616
881,Moulay Brahim,Al Haouz,Marrakech-Safi,31.318473,-8.020681,15.822115384615385,523.4676923076923
882,Moulay Driss Aghbal,Skhirate-Témara,Rabat-Salé-Kénitra,33.721365,-6.508784,17.775897435897434,441.17846153846153
883,Moulay Idriss Zarhoun,Meknès,Fès-Meknès,34.055388,-5.519598,18.15326923076923,538.9953846153846
884,Moulay Yacoub,Moulay Yacoub,Fès-Meknès,34.087942,-5.178859,18.898589743589742,517.0923076923077
885,Mrhassiyine,Meknès,Fès-Meknès,34.005178,-5.501405,17.504743589743587,547.3838461538461
886,Mrizigue,Khouribga,Béni Mellal-Khénifra,32.84345,-7.114428,18.548782051282053,361.9423076923077
887,Msied,Tan-Tan,Guelmim-Oued Noun,28.048819,-10.730007,19.915384615384617,75.91615384615383
888,Msila,Taza,Fès-Meknès,34.442103,-4.167402,17.001217948717947,642.77
889,Mtalssa,Driouch,Oriental,34.869615,-3.412161,17.200064102564102,407.92615384615385
890,Mtarnagha,Sefrou,Fès-Meknès,33.858895,-4.581387,16.363205128205127,675.6084615384616
891,Mzamza Janoubia,Settat,Casablanca-Settat,32.997252,-7.567221,18.17801282051282,334.40461538461534
892,Mzefroune,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.852754,-5.729524,17.82275641025641,899.3530769230769
893,Mzilate,Chichaoua,Marrakech-Safi,31.718849,-9.114306,18.78301282051282,232.46230769230772
894,Mzoudia,Chichaoua,Marrakech-Safi,31.628601,-8.593129,19.62775641025641,191.26153846153844
895,Mzoura,Settat,Casablanca-Settat,32.828577,-7.943929,18.49320512820513,308.6946153846154
896,Méchouar Fès Jdid,Fès,Fès-Meknès,34.054216,-4.994243,18.580384615384617,510.3953846153846
897,Méchouar de Casablanca,Casablanca,Casablanca-Settat,33.579952,-7.604907,18.527307692307694,317.73153846153843
898,Médiouna,Nouaceur,Casablanca-Settat,33.459505,-7.514931,18.113461538461536,350.11
899,N'Kob,Tinghir,Drâa-Tafilalet,30.998459,-5.846957,19.644935897435897,167.68384615384616
900,N'khila,Khouribga,Béni Mellal-Khénifra,32.914111,-7.074596,17.81397435897436,385.4938461538462
901,Nador,Nador,Oriental,35.173652,-2.930776,18.26653846153846,344.10692307692307
902,Nagga,Safi,Marrakech-Safi,32.0506,-9.049051,18.232371794871796,273.32230769230773
903,Naima,Jerada,Oriental,34.60386,-2.221212,16.74326923076923,391.66615384615386
904,Naour,Béni Mellal,Béni Mellal-Khénifra,32.464887,-5.954644,14.350641025641025,611.5869230769232
905,Nekkour,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,35.015291,-3.862083,15.79525641025641,489.79230769230765
906,Nfifa,Chichaoua,Marrakech-Safi,31.239509,-8.864082,16.55923076923077,360.7130769230769
907,Nihit,Taroudant,Souss-Massa,30.313042,-8.517968,18.024679487179487,396.5453846153846
908,Nouaceur,Nouaceur,Casablanca-Settat,33.361771,-7.581543,18.077179487179485,359.8961538461538
909,Nouirate,Sidi Slimane,Rabat-Salé-Kénitra,34.583356,-5.946491,18.827564102564104,569.3315384615385
910,Nzala Bni Ammar,Meknès,Fès-Meknès,34.101383,-5.426569,18.332179487179488,539.3553846153847
911,Nzalat Laadam,Rehamna,Marrakech-Safi,32.066561,-8.065296,18.965320512820515,234.72846153846154
912,Ouad Essafa,Inezgane-Aït Melloul,Souss-Massa,30.213321,-9.353553,19.5525641025641,223.33692307692309
913,Ouahat Sidi Brahim,Marrakech,Marrakech-Safi,31.727367,-7.968364,19.48173076923077,292.4846153846154
914,Ouaklim,Tinghir,Drâa-Tafilalet,31.449126,-5.654565,17.147820512820513,151.76461538461538
915,Oualili,Meknès,Fès-Meknès,34.089719,-5.520244,18.15326923076923,538.9953846153846
916,Oualqadi,Taroudant,Souss-Massa,30.204494,-8.500246,16.378333333333334,438.51923076923083
917,Ouaouizaght,Béni Mellal,Béni Mellal-Khénifra,32.185449,-6.342207,14.397692307692308,619.5961538461538
918,Ouaoula,Azilal,Béni Mellal-Khénifra,31.798365,-6.785562,14.961602564102563,668.8130769230769
919,Ouaoumana,Khénifra,Béni Mellal-Khénifra,32.689323,-5.826739,15.895576923076923,575.4938461538461
920,Ouaouzgane,Taounate,Fès-Meknès,35.035846,-4.568968,13.884615384615385,634.7546153846154
921,Ouargui,El Kelâa des Sraghna,Marrakech-Safi,31.835445,-7.203646,17.760705128205128,507.07384615384615
922,Ouarzazate,Ouarzazate,Drâa-Tafilalet,30.932394,-6.930225,18.38628205128205,110.85999999999999
923,Ouazguita,Al Haouz,Marrakech-Safi,31.259549,-8.077996,16.578653846153845,500.60538461538454
924,Ouazzane,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.797013,-5.578019,17.807564102564104,819.6707692307693
925,Oudka,Taounate,Fès-Meknès,34.693708,-4.862785,16.942371794871796,934.0969230769228
926,Oued Amlil,Taza,Fès-Meknès,34.186024,-4.274327,17.955384615384617,627.1361538461538
927,Oued El Makhazine,Ouezzane,Tanger-Tétouan-Al Hoceïma,34.886293,-5.821122,17.834038461538462,814.4846153846153
928,Oued Ifrane,Khénifra,Béni Mellal-Khénifra,33.124638,-5.299968,12.200897435897435,654.3723076923077
929,Oued Jdida,Meknès,Fès-Meknès,33.938688,-5.389168,17.49076923076923,551.5538461538462
930,Oued Jemaa,Taounate,Fès-Meknès,34.236684,-4.761202,19.433012820512822,530.9530769230769
931,Oued L'Bour,Chichaoua,Marrakech-Safi,31.186273,-8.968562,16.220448717948717,339.6700000000001
932,Oued Lakhdar,El Kelâa des Sraghna,Marrakech-Safi,31.893155,-7.126922,18.502884615384612,488.2476923076923
933,Oued Laou,Tétouan,Tanger-Tétouan-Al Hoceïma,35.456459,-5.118373,17.464358974358976,612.1507692307692
934,Oued Malha,Chefchaouen,Tanger-Tétouan-Al Hoceïma,34.921287,-5.021546,17.311602564102564,858.593076923077
935,Oued Naam,Errachidia,Drâa-Tafilalet,31.894106,-3.615307,19.937948717948718,94.38384615384615
936,Oued Naanaa,Settat,Casablanca-Settat,32.996174,-7.287208,17.508397435897436,386.12
937,Oued Zem,Khouribga,Béni Mellal-Khénifra,32.861563,-6.568392,17.780705128205128,444.65692307692296
938,Ouijjane,Tiznit,Souss-Massa,29.661826,-9.566606,19.022371794871795,255.88923076923078
939,Ouirgane,Al Haouz,Marrakech-Safi,31.14818,-8.067444,13.263141025641026,443.03999999999996
940,Ouislane,Meknès,Fès-Meknès,33.914353,-5.479737,17.550064102564104,556.3399999999999
941,Ouisselsate,Ouarzazate,Drâa-Tafilalet,30.514843,-7.185257,17.99923076923077,130.38846153846157
942,Ouizeght,Midelt,Drâa-Tafilalet,32.83799,-4.050152,17.26025641025641,192.53615384615384
943,Oujda,Oujda-Angad,Oriental,34.692849,-1.908909,16.888461538461538,410.67384615384617
944,Oukaimeden,Al Haouz,Marrakech-Safi,31.215463,-7.833769,9.249038461538461,558.9876923076923
945,Oulad Aamer,El Kelâa des Sraghna,Marrakech-Safi,32.074829,-7.186693,19.872307692307693,349.4323076923077
946,Oulad Aamer Tizmarine,Youssoufia,Marrakech-Safi,32.246213,-8.400376,18.526858974358976,227.64615384615382
947,Oulad Aarrad,El Kelâa des Sraghna,Marrakech-Safi,31.834934,-7.40935,18.525000000000002,404.52923076923076
948,Oulad Abbou,Settat,Casablanca-Settat,33.140989,-7.936081,18.223141025641024,324.13307692307694
949,Oulad Abdoune,Khouribga,Béni Mellal-Khénifra,32.854848,-6.927316,18.05679487179487,407.6884615384615
950,Oulad Aissa,El Jadida,Casablanca-Settat,32.924668,-8.681171,18.405384615384612,325.3784615384616
951,Oulad Aissa,Khouribga,Béni Mellal-Khénifra,33.045641,-6.40701,17.43532051282051,488.2353846153846
952,Oulad Ali Mansour,Chefchaouen,Tanger-Tétouan-Al Hoceïma,35.360242,-5.241709,16.442307692307693,705.0146153846154
953,Oulad Ali Toualaa,Benslimane,Casablanca-Settat,33.431,-7.178622,18.046538461538464,363.77846153846156
954,Oulad Ali Youssef,Boulemane,Fès-Meknès,33.415533,-4.008145,13.181410256410258,497.70846153846145
955,Oulad Amer,El Kelâa des Sraghna,Marrakech-Safi,32.447983,-7.229736,20.20397435897436,282.0261538461538
956,Oulad Amghar,Al Hoceïma,Tanger-Tétouan-Al Hoceïma,35.24363,-3.698626,17.337884615384617,449.723076923077
957,Oulad Amrane,Youssoufia,Marrakech-Safi,32.370189,-8.539357,18.673717948717947,271.7107692307692
958,Oulad Ayad,Fquih Ben Salah,Béni Mellal-Khénifra,32.200751,-6.799227,19.334038461538462,406.3576923076922
959,Oulad Ayyad,Sefrou,Fès-Meknès,34.093253,-4.659548,18.912564102564104,550.3023076923076
960,Oulad Azzouz,Khouribga,Béni Mellal-Khénifra,32.762465,-6.761147,18.642179487179487,377.8161538461539
961,Oulad Azzouz,Nouaceur,Casablanca-Settat,33.496555,-7.768295,18.347884615384615,359.12538461538463
962,Oulad Ben Hammadi,Sidi Slimane,Rabat-Salé-Kénitra,34.239861,-5.831688,18.880384615384617,508.5192307692307
963,Oulad Berhil,Taroudant,Souss-Massa,30.641325,-8.478567,20.74544871794872,246.29769230769233
964,Oulad Bouali Loued,El Kelâa des Sraghna,Marrakech-Safi,32.124301,-7.202671,19.872307692307693,349.4323076923077
965,Oulad Bouali Nouaja,Khouribga,Béni Mellal-Khénifra,32.626547,-7.078653,19.335641025641028,324.8307692307692
966,Oulad Boubker,Driouch,Oriental,34.784436,-3.395498,17.231923076923074,370.7515384615384
967,Oulad Boughadi,Khouribga,Béni Mellal-Khénifra,33.069042,-6.716705,17.105192307692306,472.89
968,Oulad Bourima,Taza,Fès-Meknès,34.409582,-3.79775,17.324358974358972,345.3453846153846
969,Oulad Boussaken,Rehamna,Marrakech-Safi,32.557292,-8.141081,18.36423076923077,277.8107692307692
970,Oulad Cebbah,Berrechid,Casablanca-Settat,33.27251,-7.325876,18.10173076923077,336.6892307692308
971,Oulad Chbana,Settat,Casablanca-Settat,33.074457,-7.394184,17.829166666666666,362.69692307692304
972,Oulad Cherki,El Kelâa des Sraghna,Marrakech-Safi,32.282329,-7.439377,19.692115384615384,264.0330769230769
973,Oulad Chrif,Taza,Fès-Meknès,34.283132,-4.168305,17.79673076923077,623.4376923076923
974,Oulad Dahou,Inezgane-Aït Melloul,Souss-Massa,30.372972,-9.316066,21.02878205128205,288.31692307692305
975,Oulad Daoud,Taounate,Fès-Meknès,34.431368,-4.770166,19.201666666666668,649.2930769230769
976,Oulad Daoud Zkhanine,Berkane,Oriental,35.013572,-2.570833,18.029935897435898,337.22923076923075
977,Oulad El Garne,El Kelâa des Sraghna,Marrakech-Safi,32.129318,-7.33447,19.92153846153846,326.8976923076923
978,Oulad Fares,Khouribga,Béni Mellal-Khénifra,32.772353,-7.160381,18.585064102564104,363.59307692307686
979,Oulad Fares El Halla,Fquih Ben Salah,Béni Mellal-Khénifra,32.515836,-7.094341,19.979935897435897,310.6207692307692
980,Oulad Fennane,Khouribga,Béni Mellal-Khénifra,33.092036,-6.518518,17.81301282051282,485.6453846153847
981,Oulad Freiha,Settat,Casablanca-Settat,32.612336,-7.611053,19.259871794871795,276.3623076923077
982,Oulad Frej,El Jadida,Casablanca-Settat,33.008836,-8.17299,18.397115384615383,325.82384615384615
983,Oulad Ftata,Khouribga,Béni Mellal-Khénifra,33.177196,-6.641567,17.122435897435896,460.0284615384616
984,Oulad Gnaou,Béni Mellal,Béni Mellal-Khénifra,32.322213,-6.538304,18.95826923076923,497.7792307692307
985,Oulad Gouaouch,Béni Mellal,Béni Mellal-Khénifra,32.726974,-6.332361,19.025576923076922,445.71999999999997
986,Oulad H'Cine,Sidi Slimane,Rabat-Salé-Kénitra,34.415275,-5.803583,19.28128205128205,535.5053846153846
987,Oulad Hamdane,El Jadida,Casablanca-Settat,33.132377,-8.258808,18.30794871794872,340.05846153846153
988,Oulad Hassoun,Marrakech,Marrakech-Safi,31.636498,-7.811647,18.56275641025641,395.11999999999995
989,Oulad Hassoune Hamri,Rehamna,Marrakech-Safi,32.292331,-7.885613,18.57051282051282,237.29461538461538
990,Oulad Hcine,El Jadida,Casablanca-Settat,33.052574,-8.483022,18.491346153846155,346.7307692307692
991,Oulad Imloul,El Kelâa des Sraghna,Marrakech-Safi,32.086699,-7.841832,19.74128205128205,252.61999999999995
992,Oulad Khallouf,El Kelâa des Sraghna,Marrakech-Safi,31.791839,-7.065586,17.123205128205125,564.9476923076923
993,Oulad M'Barek,Béni Mellal,Béni Mellal-Khénifra,32.290523,-6.492268,18.95826923076923,497.7792307692307
994,Oulad M'Hamed,Khouribga,Béni Mellal-Khénifra,33.116267,-6.982064,17.443461538461538,405.8092307692306
995,Oulad M'Hammed,Guercif,Oriental,33.529515,-3.063785,15.567820512820512,209.91076923076923
996,Oulad M'Rabet,Chichaoua,Marrakech-Safi,31.601761,-9.18495,18.26621794871795,253.10076923076923
997,Oulad Massaoud,El Kelâa des Sraghna,Marrakech-Safi,32.227516,-7.170416,20.087692307692308,314.2053846153846
998,Oulad Mimoun,Moulay Yacoub,Fès-Meknès,34.233438,-5.043624,19.040448717948717,515.5184615384616
999,Oulad Mkoudou,Sefrou,Fès-Meknès,33.778051,-4.514197,16.03057692307692,676.123846153846
1000,Oulad Moumna,Chichaoua,Marrakech-Safi,31.457421,-9.025125,18.332948717948717,228.57846153846157
1001,Oulad Msabbel,El Kelâa des Sraghna,Marrakech-Safi,32.307718,-7.230554,20.042179487179485,297.52076923076925
1002,Oulad Mtaa,Al Haouz,Marrakech-Safi,31.319456,-8.272034,16.796089743589743,472.0953846153846
1003,Oulad Nacer,Fquih Ben Salah,Béni Mellal-Khénifra,32.256261,-6.774211,19.99833333333333,394.74615384615385
1004,Oulad Nouel,Sidi Kacem,Rabat-Salé-Kénitra,34.498476,-5.661754,19.127371794871795,582.9430769230769
1005,Oulad Ouchih,Larache,Tanger-Tétouan-Al Hoceïma,35.067852,-5.97127,18.15352564102564,753.5046153846155
1006,Oulad Rahmoune,El Jadida,Casablanca-Settat,33.180631,-8.334241,18.374358974358977,333.55384615384617
1007,Oulad Said l'Oued,Fquih Ben Salah,Béni Mellal-Khénifra,32.596561,-6.462699,19.329358974358975,410.156923076923
1008,Oulad Salah,Nouaceur,Casablanca-Settat,33.356157,-7.676715,18.090897435897435,362.0138461538462
